NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,NU_NOTA_TOTAL,DESEMPENHO_SATISFATORIO
200005415594,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,449.6,532.5,532.2,583.8,ADBBADBABDCEDCCBABADBCCBEECCADECDABBEACAAAADB,CEEACBCCCAEABDAEBABABDADCAEECDDDAEBAECBCACBBE,CADAA99999ABDEBAAEDAABDEDEEA*EDBAACACACADEBDCABCBE,BACDCEEDEDCCCBABCCAEEDBEBCEDEBACBCBDEBACBBABC,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,120.0,180.0,120.0,120.0,200.0,740.0,0,1,0,0,8.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,1,A,0,1,567.6200000000001,Desempenho satisfatório(condição social média)
200006472730,2020,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,533.0,562.8,566.8,575.8,EADECBBCACDEECDBCDBDDADCDBACDECBDADDAACEAEBCB,ECEDBDDDAADEACEDABEAEDDDECAEABBDCBCBEDACBAEED,AADAC99999BADABBAEABDCBCDBEDECDDDAEDBACADEDBCEADBE,AEECEABBEDCDAACCCEDBCBBBEDDECADEBCDCCBBADBECA,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,140.0,120.0,120.0,120.0,620.0,0,0,0,0,4.0,0,A,B,C,A,B,B,B,B,A,B,A,A,D,A,A,1,A,1,1,571.68,Desempenho satisfatório(condição social média)
200002355929,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,435.1,389.8,583.4,438.8,EAECCCBCAEBCBCDCCDCDDBDEBBACEABDDDCCADBDEDCCB,CEBADDEDBABDACCEDBA..CCDDEBEBBABBDEEDBABBDABA,ABEAE99999CCEADBBEABDDDCDBEDDDDDEBEEBCBAEEACECADBA,CCBDDABCDCDBDADDBAEDCADBBDAACEBDEADBBCCEDBEEC,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,140.0,120.0,140.0,160.0,140.0,700.0,1,1,0,1,4.0,0,A,B,D,B,A,B,A,A,A,A,A,A,B,A,A,1,A,1,1,509.4200000000001,Desempenho satisfatório(condição social média)
200001067187,2020,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,502.4,479.0,574.2,410.3,DAAACCCDBBEDDECEBECABACCBCDAACDEBACEDCDAEECED,ADDABEACEDBCDABEDDECCAADDDADABDCDABBCEBDDACCB,99999EEBCDDBCCEDADAADEBEEBBDEDECDEDDBEACBDCABBBCDE,BACEBDBCDACAEECCDADCABBBEDDDCCDBCBAABCDACCCAE,1,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,140.0,180.0,140.0,160.0,120.0,740.0,0,0,0,0,3.0,0,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,1,A,0,1,541.18,Desempenho satisfatório(condição social média)
200006669808,2020,11,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,569.0,580.0,,0.0,528.9,467.0,0.0,,CEDBEACABADACECEDDEDDDACEBBCEBDDADBAEEACAADBD,99999CBDDADEAEBAACDBCADBCEAAAECBACCDADCBDAAAACDBCD,,1,,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,,1.0,120.0,120.0,120.0,140.0,180.0,680.0,0,0,0,0,2.0,0,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,1,A,0,0,335.18,Outro perfil
200005488627,2020,10,F,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,427.7,412.6,510.2,330.1,DDCBCBDEEACABADBEDACDAEBEEEBDBDECDDDBCCAEAACE,BCBEADACAEDCABBAACECEBBBCEDABCABACBCEEABDBEEA,DACCD99999ACCACBEAEBEBAAECAAAEDDBAADBAACDAADCDCDBE,ACEABDCEDBAAACEDACAEBEADDAECCACAACBBDBAEDECDC,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,100.0,40.0,100.0,120.0,160.0,520.0,1,0,0,0,6.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,1,A,0,1,440.12,Desempenho satisfatório(condição social média)
200001881743,2020,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,5.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
200002808416,2020,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,451.2,452.2,450.2,432.1,CACBDACECCECDCEEAABEDBAACACDCCACEDECADDBADCEC,ABABBEAECDCDCCECBCACECADBAAEBDBDDDCEEBABBABBD,99999ABEEDDBCCAEDEAABABCDBBCCADDEAAACEAADBEACABBBA,CDEBBDACDABCAACDCECCBEACBAECBCDEBCEEBDCAEEBDE,1,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,120.0,120.0,140.0,160.0,660.0,0,0,0,0,4.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,1,A,1,1,489.14,Desempenho satisfatório(condição social média)
200003034881,2020,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,498.4,476.3,444.4,346.8,DADABCDEDCBABCDEDCBABCDEDCBABCDCBABCDCBABCDED,BDDCEDAAADDBBBEDDDABBCDCEDBEBDACAACCEDBADEBCE,99999DAECCDCCCDDEABAECBACCBCACEADBEDAECADBCADAAECB,ACEB*CEDCBABCDEACEBDACEBDACEBDECADBECAECAECAC,1,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,140.0,120.0,140.0,80.0,120.0,600.0,0,0,0,0,4.0,0,A,B,D,A,A,B,A,A,A,B,A,A,B,A,A,1,A,0,1,473.17999999999995,Desempenho satisfatório(condição social média)
200001155926,2020,3,M,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,568.7,515.2,576.9,509.6,DADDDAEDEADDADCBCAEABCCDEDBEBEBEEAAACDEADCBDD,BCDEAEEBBDADECCABDBEDDDCADCBBDBCBEDCBCBABAEDE,99999EECDCDBACDECDAADEBACBDCADEBECADCEADBCEBDABDCA,BDCACADEAEEEDCDABBACEBBBBEEAEECEEECCEEDBABDAA,1,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,120.0,200.0,160.0,180.0,160.0,820.0,1,0,1,1,6.0,0,A,D,D,B,B,B,A,A,A,B,A,A,D,A,B,1,A,1,1,598.08,Desempenho satisfatório(condição social média)
200002371492,2020,3,M,1,5,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,1,0,0,2.0,0,A,B,C,A,B,B,B,A,A,A,A,A,B,B,A,1,A,1,1,0.0,Desempenho satisfatório(condição social média)
200003676583,2020,4,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,4.0,0,A,B,D,A,B,B,B,A,A,B,A,A,B,B,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
200004987855,2020,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,533.0,505.7,487.5,632.1,CBDDEADAEECCAECABAEECEBDBBCEACADDEEDAABECECBD,BADCECEAAAAAACDCBCEDBDAECDCECCDACDEEDCABDDEDA,99999BCDBAAECCEBDBEACDCAEEAECDABADBEDCBEACBDECABBD,CEBECACBCEBACEDEBABCAACBEEADCCBDDCECECDACADCC,1,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,80.0,120.0,120.0,80.0,0.0,400.0,1,1,0,0,2.0,0,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,1,B,0,1,511.66,Desempenho satisfatório(condição social média)
200002010439,2020,2,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,412.8,547.0,498.5,527.1,AAAECABABBEDBBACADECDBEDBECCCBCCEBBAECDACADEA,BDDEDAEDADCDAAADBCAEAAECDBDAADBBDCBBABDDDCCCA,99999DECCDDBDCEAADAACDBCCDADCADAAAACBAADABDEDABEAC,BEBDECBABADAEBCCBDCBAEDDCA*AAACEBEBBDCCCBEBDA,1,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,120.0,120.0,120.0,140.0,160.0,660.0,1,1,0,1,7.0,1,A,B,D,B,B,B,B,A,A,A,A,A,B,B,A,1,B,1,1,529.08,Desempenho satisfatório(condição social média)
200004327071,2020,2,F,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,444.1,450.5,568.2,433.7,ADDDAABCAECCCEDAEBDBBCBCCDCCACACDABEAADCBBEAD,BEDDCDBADCBCABBCDDCECEBDCBDECDACDDBCDABDAECCE,99999ECDDAAEBDACDBDAECDBEEBCEBDDADBCDAAAECBBADEBBA,CDBDDBBBDABAAAECCCBEAAECBACDEABCDCBBBEDBACECA,1,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,120.0,120.0,120.0,160.0,100.0,620.0,0,1,0,1,3.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,1,A,1,1,503.3,Desempenho satisfatório(condição social média)
200001781309,2020,2,F,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,687.3,737.5,675.1,825.2,CBDDEDBDAACEDBCADBDDAEBECDEDBADDDBBDCCDBAACBB,BDECBCCDEDDADBDCDDCBBEDAACCEACDBDAECBADBDBECE,CDEAA99999BCBAECDADCADCBDEADEADACDBCDAACECCAADEEBE,CABEAACCABBABBEEBAECCBCCEEDBACBDBCEABBBCBDABB,0,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,200.0,200.0,200.0,200.0,180.0,980.0,1,1,1,1,5.0,1,D,C,C,B,B,B,B,B,A,A,A,A,B,A,A,1,A,1,1,781.0200000000001,Satisfatório(condição social alta)
200001593296,2020,2,M,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,543.0,592.9,601.1,648.2,DDABBDAACEDAAECDCDAADECBECCDABACEDCACBBAAAADD,DEDBBDBBBDBACECDBADDCDADEADCACEAABDAECBCA*CBD,DCDAA99999CBABBECCBAAADCECEEAEDBACCEDDBEDEBDAECCEB,CAACBBEAABBCBBBCAC*EDCABDCEBEAAABCBEACDAABAAC,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,100.0,120.0,120.0,120.0,140.0,600.0,1,0,0,1,5.0,0,A,C,C,A,A,B,A,A,A,A,A,A,B,B,A,1,A,0,1,597.04,Desempenho satisfatório(condição social média)
200005367085,2020,2,F,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,499.6,563.6,466.5,569.7,CADDEBAEBBCBBEADADCBDCEACCAACADBDADDEDACEAEBC,ADAABDDDADDBCDECCCEAEDABCDCCBDEADCBBEDEADEEDD,AACCD99999CCDBAEAEBBADACDAEEDEDABCBEABCDEACCBDBEED,CBCDDECCBBDCACCBABBCEDCBACCACDADCEEEBABBDBDED,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,180.0,40.0,40.0,180.0,40.0,480.0,1,1,1,1,4.0,1,C,C,D,B,A,B,A,B,A,B,A,A,C,A,B,1,B,1,1,515.88,Satisfatório(condição social alta)
200005632617,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,4.0,0,A,C,D,A,B,B,B,A,A,B,A,A,B,B,A,1,A,1,1,0.0,Desempenho satisfatório(condição social média)
200006007600,2020,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,423.8,336.5,499.4,481.4,CABAAEACCAACECEDDDEDDBBCCACBCAABDCEECBCBDBDAA,ACBADEABEADDDECBCBEBDDBADEDADCEDDCE*CDABEAEEB,AABCB99999ACECCABAABEDBACDADCCDCDAECABACEAACBBADBA,DEACCAAECACABAEDABABEECBABEBCAAEAA*BBECBEECCE,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,160.0,140.0,120.0,180.0,720.0,0,0,0,0,4.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,1,A,0,1,492.21999999999997,Desempenho satisfatório(condição social média)
200004389447,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,1,0,0,0,3.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
200006397949,2020,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,574.7,599.0,587.8,693.1,CCCABDCADECCCDDEDEAECEBAADAEDCDDDDBDEDAAEAEBE,ADACACDAEDAAEBDCDDBABBEDDCCEDDDACEBCDABCDADCE,CDC*D99999DEBAEEDAAADCCADEAAAEDACDBBDAACACCCADEBBD,CABDAACDCDBACCBEEBECDBACBEBCACCCDCCEBBCDEDBDB,0,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,120.0,140.0,120.0,120.0,60.0,560.0,0,1,1,0,3.0,0,A,B,C,A,B,B,B,A,A,B,A,A,B,A,A,1,A,1,1,602.92,Desempenho satisfatório(condição social média)
200003253155,2020,4,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,570.0,579.0,,0.0,465.1,418.5,0.0,,BDADEEBDDDADBCEACCBCACAEDDCBDABCABDADEBBACBAD,99999DACCDBBDEAADABDAABADBCCADEBDDDECAEBAAACBCADAC,,1,,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,,1.0,120.0,120.0,80.0,120.0,80.0,520.0,1,0,0,0,1.0,0,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,280.71999999999997,Desempenho insatisfatório(condição social média)
200005362878,2020,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,457.5,523.1,463.8,451.8,EABADBDACCADCBCDEBEDDAEECADCBDCEEACECCEACEDCD,BDDDCAADBABDCACAAEAEDADCADBBBDAEDACEBCEABEBDE,DCBDB99999EECBADDAAEDBBAABCAADECAECDDEEAAEEACABAAA,DABBCAEEACABEBDEACAAAEBBBCEDECBDCECABEEBBDBDB,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,160.0,40.0,40.0,120.0,40.0,400.0,0,0,0,0,4.0,0,A,B,C,B,B,B,A,A,A,B,A,A,B,B,B,1,A,0,1,459.23999999999995,Desempenho satisfatório(condição social média)
200005854991,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,3.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
200006142964,2020,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,353.2,367.2,360.2,378.6,ACEDEDCBADEECCCADAACADCEBCCBECDDCADBBACCCECEA,ADABCDEBECAADDEABABADBACDEAECAADBDEBBAACDAECA,CACDD99999CEDACAABCACAADCECAABDBACECBAABAAACBEBCCA,BADDDCAEACDBBBCEBDBCEDCCDAEEDCCEEADCAEAEBDEBE,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,100.0,120.0,80.0,80.0,120.0,500.0,0,0,0,0,6.0,0,A,B,D,A,A,B,A,A,A,A,A,A,A,A,A,0,A,0,0,391.84,Insatisfatório(condição social baixa)
200003361598,2020,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,482.1,513.1,542.8,464.9,ADACEDDBADEBBDCACCAEBDEBDDABAECCBECEEADCCDCAD,BECADCDBBACDCACDBAEAEDDCCEBAAECBACBADCBBDDEBE,99999AEEACEAAABDAEBBAADBACCAAAEAADEDCBDBAEBDACCDAA,CAECBDAEADCDCBADBDDEDBAEDAABDCDCECBABECEBDAAE,1,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,140.0,40.0,60.0,120.0,40.0,400.0,0,1,0,0,5.0,0,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,480.58000000000004,Desempenho satisfatório(condição social média)
200005666654,2020,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,424.8,635.8,654.0,581.1,CDDCDDCBBDCEDDCBBAAEBBDCEDECECACECCBACDAAABCD,AECDACABDECADECDDCBACDEDACCBAAEDAADBDEECBCBBD,99999EEEADEACBBEACDAEADBCCEBCEDBADCADDEAAEBAACCAAA,CACCCAEDDCCDCDDEBBEECBCADCAEEEDEBBBDDBDBEBECE,1,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,200.0,200.0,180.0,180.0,180.0,940.0,0,1,0,0,3.0,0,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,1,A,0,0,647.14,Desempenho satisfatório(condição social média)
